town,page,url
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbc51709
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbc59220
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbc59761
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc51710
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4030/grivegnee/vbc59342
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4030/grivegnee/vbc59343
liege,24,https://immovlan.be/en/detail/apartment/for-sale/4032/chenee/vbc34405
liege,24,https://immovlan.be/en/detail/duplex/for-sale/4000/liege/vbc58943
liege,24,https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbc58106
liege,24,https://immovlan.be/en/detail/mixed-building/for-sale/4020/liege/vbc59364
liege,24,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc58892
liege,24,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc59297
liege,24,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc59345
liege,24,https://immovlan.be/en/detail/residence/for-sale/4000/rocourt/vbc57897
liege,24,https://immovlan.be/en/detail/residence/for-sale/4020/jupille/vbc58484
liege,24,https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbc59363
liege,24,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbc58791
liege,24,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbc59610
liege,24,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbc58348
liege,24,https://immovlan.be/en/detail/studio/for-sale/4000/liege/vbc58558
