town,page,url
sint-truiden,8,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbj89035
sint-truiden,8,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbk38794
sint-truiden,8,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbm58978
sint-truiden,8,https://immovlan.be/en/detail/mixed-building/for-sale/3806/velm/rbg94301
sint-truiden,8,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbe03648
sint-truiden,8,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbj16801
sint-truiden,8,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbj16803
sint-truiden,8,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbk35113
sint-truiden,8,https://immovlan.be/en/detail/villa/for-sale/3800/aalst/rwb59832
sint-truiden,8,https://immovlan.be/en/detail/villa/for-sale/3800/gelinden/rbh27338
